abs_path,file_name,label
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Rihanna/Rihanna60_4062.jpg,Rihanna60_4062.jpg,Rihanna
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Rihanna/Rihanna1_3950.jpg,Rihanna1_3950.jpg,Rihanna
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Rihanna/Rihanna223_4022.jpg,Rihanna223_4022.jpg,Rihanna
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos11_2696.jpg,Marie Avgeropoulos11_2696.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos43_2812.jpg,Marie Avgeropoulos43_2812.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos114_2701.jpg,Marie Avgeropoulos114_2701.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos184_2752.jpg,Marie Avgeropoulos184_2752.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos35_2806.jpg,Marie Avgeropoulos35_2806.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos107_2693.jpg,Marie Avgeropoulos107_2693.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos72_2833.jpg,Marie Avgeropoulos72_2833.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos179_2749.jpg,Marie Avgeropoulos179_2749.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos152_2735.jpg,Marie Avgeropoulos152_2735.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos230_2784.jpg,Marie Avgeropoulos230_2784.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos201_2767.jpg,Marie Avgeropoulos201_2767.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos110_2697.jpg,Marie Avgeropoulos110_2697.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos133_2718.jpg,Marie Avgeropoulos133_2718.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos192_2757.jpg,Marie Avgeropoulos192_2757.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos144_2731.jpg,Marie Avgeropoulos144_2731.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos197_2761.jpg,Marie Avgeropoulos197_2761.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos42_2811.jpg,Marie Avgeropoulos42_2811.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos26_2798.jpg,Marie Avgeropoulos26_2798.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos115_2702.jpg,Marie Avgeropoulos115_2702.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos22_2778.jpg,Marie Avgeropoulos22_2778.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos29_2800.jpg,Marie Avgeropoulos29_2800.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos153_2736.jpg,Marie Avgeropoulos153_2736.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos0_2687.jpg,Marie Avgeropoulos0_2687.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos51_2818.jpg,Marie Avgeropoulos51_2818.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos84_2839.jpg,Marie Avgeropoulos84_2839.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos91_2844.jpg,Marie Avgeropoulos91_2844.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos121_2711.jpg,Marie Avgeropoulos121_2711.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos8_2837.jpg,Marie Avgeropoulos8_2837.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos156_2738.jpg,Marie Avgeropoulos156_2738.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos23_2783.jpg,Marie Avgeropoulos23_2783.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos16_2742.jpg,Marie Avgeropoulos16_2742.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos157_2739.jpg,Marie Avgeropoulos157_2739.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos121_2710.jpg,Marie Avgeropoulos121_2710.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos79_2836.jpg,Marie Avgeropoulos79_2836.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos246_2795.jpg,Marie Avgeropoulos246_2795.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos204_2769.jpg,Marie Avgeropoulos204_2769.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos87_2841.jpg,Marie Avgeropoulos87_2841.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos121_2712.jpg,Marie Avgeropoulos121_2712.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos2_2765.jpg,Marie Avgeropoulos2_2765.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos48_2815.jpg,Marie Avgeropoulos48_2815.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos86_2840.jpg,Marie Avgeropoulos86_2840.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos64_2830.jpg,Marie Avgeropoulos64_2830.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos118_2704.jpg,Marie Avgeropoulos118_2704.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos158_2740.jpg,Marie Avgeropoulos158_2740.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos25_2797.jpg,Marie Avgeropoulos25_2797.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos135_2720.jpg,Marie Avgeropoulos135_2720.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos159_2741.jpg,Marie Avgeropoulos159_2741.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos83_2838.jpg,Marie Avgeropoulos83_2838.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos119_2705.jpg,Marie Avgeropoulos119_2705.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos112_2699.jpg,Marie Avgeropoulos112_2699.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos119_2707.jpg,Marie Avgeropoulos119_2707.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos68_2832.jpg,Marie Avgeropoulos68_2832.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos97_2847.jpg,Marie Avgeropoulos97_2847.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos220_2779.jpg,Marie Avgeropoulos220_2779.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos96_2846.jpg,Marie Avgeropoulos96_2846.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos166_2743.jpg,Marie Avgeropoulos166_2743.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos238_2788.jpg,Marie Avgeropoulos238_2788.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos171_2745.jpg,Marie Avgeropoulos171_2745.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos188_2755.jpg,Marie Avgeropoulos188_2755.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos119_2706.jpg,Marie Avgeropoulos119_2706.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos203_2768.jpg,Marie Avgeropoulos203_2768.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos143_2726.jpg,Marie Avgeropoulos143_2726.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos56_2822.jpg,Marie Avgeropoulos56_2822.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos207_2772.jpg,Marie Avgeropoulos207_2772.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos241_2790.jpg,Marie Avgeropoulos241_2790.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos13_2717.jpg,Marie Avgeropoulos13_2717.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos211_2774.jpg,Marie Avgeropoulos211_2774.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos113_2700.jpg,Marie Avgeropoulos113_2700.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos45_2813.jpg,Marie Avgeropoulos45_2813.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos57_2823.jpg,Marie Avgeropoulos57_2823.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos143_2727.jpg,Marie Avgeropoulos143_2727.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos143_2725.jpg,Marie Avgeropoulos143_2725.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos98_2848.jpg,Marie Avgeropoulos98_2848.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos206_2771.jpg,Marie Avgeropoulos206_2771.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos183_2751.jpg,Marie Avgeropoulos183_2751.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos32_2804.jpg,Marie Avgeropoulos32_2804.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos126_2714.jpg,Marie Avgeropoulos126_2714.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos155_2737.jpg,Marie Avgeropoulos155_2737.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos9_2843.jpg,Marie Avgeropoulos9_2843.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos21_2773.jpg,Marie Avgeropoulos21_2773.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos20_2766.jpg,Marie Avgeropoulos20_2766.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos33_2805.jpg,Marie Avgeropoulos33_2805.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos101_2690.jpg,Marie Avgeropoulos101_2690.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos134_2719.jpg,Marie Avgeropoulos134_2719.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos99_2849.jpg,Marie Avgeropoulos99_2849.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos143_2730.jpg,Marie Avgeropoulos143_2730.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos142_2724.jpg,Marie Avgeropoulos142_2724.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos236_2787.jpg,Marie Avgeropoulos236_2787.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos143_2729.jpg,Marie Avgeropoulos143_2729.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos66_2831.jpg,Marie Avgeropoulos66_2831.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos58_2824.jpg,Marie Avgeropoulos58_2824.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos143_2728.jpg,Marie Avgeropoulos143_2728.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos245_2794.jpg,Marie Avgeropoulos245_2794.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos174_2747.jpg,Marie Avgeropoulos174_2747.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos38_2808.jpg,Marie Avgeropoulos38_2808.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos5_2816.jpg,Marie Avgeropoulos5_2816.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos194_2758.jpg,Marie Avgeropoulos194_2758.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos24_2789.jpg,Marie Avgeropoulos24_2789.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos187_2754.jpg,Marie Avgeropoulos187_2754.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos195_2759.jpg,Marie Avgeropoulos195_2759.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos39_2809.jpg,Marie Avgeropoulos39_2809.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos52_2819.jpg,Marie Avgeropoulos52_2819.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos244_2793.jpg,Marie Avgeropoulos244_2793.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos63_2829.jpg,Marie Avgeropoulos63_2829.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos214_2777.jpg,Marie Avgeropoulos214_2777.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos116_2703.jpg,Marie Avgeropoulos116_2703.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos195_2760.jpg,Marie Avgeropoulos195_2760.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos62_2828.jpg,Marie Avgeropoulos62_2828.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos128_2716.jpg,Marie Avgeropoulos128_2716.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos53_2820.jpg,Marie Avgeropoulos53_2820.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos169_2744.jpg,Marie Avgeropoulos169_2744.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos4_2810.jpg,Marie Avgeropoulos4_2810.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos233_2785.jpg,Marie Avgeropoulos233_2785.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos146_2732.jpg,Marie Avgeropoulos146_2732.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos150_2734.jpg,Marie Avgeropoulos150_2734.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos105_2692.jpg,Marie Avgeropoulos105_2692.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos36_2807.jpg,Marie Avgeropoulos36_2807.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos186_2753.jpg,Marie Avgeropoulos186_2753.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos224_2782.jpg,Marie Avgeropoulos224_2782.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos12_2708.jpg,Marie Avgeropoulos12_2708.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos147_2733.jpg,Marie Avgeropoulos147_2733.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos235_2786.jpg,Marie Avgeropoulos235_2786.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos50_2817.jpg,Marie Avgeropoulos50_2817.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos177_2748.jpg,Marie Avgeropoulos177_2748.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos6_2825.jpg,Marie Avgeropoulos6_2825.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos54_2821.jpg,Marie Avgeropoulos54_2821.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos18_2750.jpg,Marie Avgeropoulos18_2750.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos102_2691.jpg,Marie Avgeropoulos102_2691.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos199_2762.jpg,Marie Avgeropoulos199_2762.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos222_2781.jpg,Marie Avgeropoulos222_2781.jpg,Marie Avgeropoulos
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Marie Avgeropoulos/Marie Avgeropoulos199_2763.jpg,Marie Avgeropoulos199_2763.jpg,Marie Avgeropoulos
